order_id,products
2071038,17795 24852 20580 34969 45066 24236 35213 14947 2855 2825 31258 19019 8021 40310 31040 46676 1935 19057 44632 11926
2071092,26131 3822 47912
2071110,24838 14874 48364 2078
2071124,27966
2071160,33894 12672 41844 2029 44948 7606 45066 26348 43409 10673 1811 36011 47357 19333 40220 34160 6631
2071165,40706 40571 26209 8518 7649 24852 47626 26369 33787 36406 38689 41836 45007 24964 43692 33198 40174 21903 47766 1025 141 33754
2071169,11520 25138
2071207,27966 13176 39275 35951 47766 45106 31371 16083 27845 21137
2071224,21137
2071284,21137 34197
2071349,31651 37710 196 39657
2071365,18362 49217 13176 43772 5450 40310
2071440,13176 5575 22559 27521 8021 27845 802 9124 13802 22035 29118 10476 18811 11140 8594 30639 47734 21137 30777 8277 26317 43768 23148 48628 27625 7521 1463 33198 35688 35951 30391 16973 31927 40416 44359 7412
2071442,None
2071567,41793 45810 37935 19627 27061 24413 14211
2071587,25513
2071594,24852 45066 21903 13535 44359 30489 21137
2071595,26317 5120
2071600,8048 13176 43352 20940 13259 6758
2071613,16185 24852 15399 22035 11266 45106 162 17652 27845 21137
2071679,27344 16185 34969 47766 5025 12419 28842
2071692,32691 23909 19511 5258 7509 4210
2071738,24852 14947 27845
2071762,23039 11233 29229 25931
2071775,43352 23288 5258 11365 9076
2071781,34234 27966 19348 19660 755 28993 31683 29615 10673 49610 5622
2071792,21100 9175
2071820,8013 22362 26348 31759 32455 46061
2071882,8174 24852 1511 10132 19057 25588
2071964,19660 13176
2072044,20660 5646 9687
2072061,10753 23288 36205 22825 20119 45223 11707 40171 8277
2072100,12341 5876 39877 43352 27705 37158 7952 47492 45763 311 27695 9076 46820 43086 48104
2072126,432 47209 27521 16759 33198
2072171,39475 43086 29926 18531 33000
2072185,17795 49217 7021 5450 21938 46665 39928 19678 34126 3039 26209 47209 48894
2072254,13176 7969 34969 20345 8022 13517 18523 24177 11777 1463 33754 49131
2072288,13176
2072318,31985 12341 35951 13176
2072332,16797 1463
2072334,27275
2072438,33651 24852 32573 39760
2072510,11520 2086 5450
2072567,47209 27966 13176 21903
2072708,26709 49683 29487
2072714,None
2072721,20583 17835 27966 13176 19508 21903 30561 37158 5077 40310 21137
2072725,None
2072734,36981
2072748,None
2072758,35727 10673 258 14126 38185
2072765,29672 47209 13176 5876 19613
2072817,32079 21903
2072860,11520 117 30949 13176 12614 21903 7781 20082 21137 47209 19057 38777 24413
2072872,13424 13176 11266 5258 11885 6184 10441 21386
2072901,31395 33394 26209 12206 24852 41844 47626 32605 32455 42936 40299 23322 18337 28204 33950 16797 27429 121 49520 10473 28842 7116 42356 44245
2072956,19734 29523 15258 43631 36316 10690
2072973,47045 45533 24746 3413 46886 1194 7350
2073112,23977 34530
2073145,6541 7748 27966 13176 4753 22025 24115 4313 32566 7781 19057 33198 10957
2073179,28373 3849 47626 28985
2073244,35078 21137 5134 16479 8239
2073327,46807 49044 32647 8912 19820
2073351,15783
2073466,11576 27966 44008 21903 16715 15737 23044 25138 23879 42404
2073476,4605 24852 47626 24489 24838 47766 45603 10017 17948 28985
2073514,47209 12941 27845
2073586,15700 49235 33294 47766 44765 41149 2091 46979 47492 16083 8277
2073639,16953 18023
2073726,38383 48523 24221 14084 22826 5886
2073759,13032
2073788,24852 34243 37646 20842 29103 21903 43662 8309 46979 28465 27695 5646 31231 18465 46906 11123 44580 35535 38777 24799
2073790,27344 16647 27966 39275 4347 43352 24165 21288 4137 44292 49279 46650 16797 5994
2073818,49235 25890 27477 33279
2073829,21288
2073842,19660 4486 46841 14355 6287 37022 49005 12315 16398 2966 11974
2073845,36550 13176 11182 29447 27086 38456 33787
2073944,27344 32689 13176 5876 46709 38405 12456 26209 5450 19613 18644 22979 4372 32391 16759 46979 22935 8529 19057 27966 5619 11159 45007 19678 1947 668 33198 41950 49026 24838 35951 47766 10246 46616 40921 46990
2073968,11520 13176 23025 22935 34243 39427 24024
2074011,27966 33754 21903 47766 2091 33647 18606 24024 21616
2074054,11520 43154 13176 42719
2074065,31985
2074114,44570 24852 45104 41351 1710
2074232,24852 13176 34969 35417 42265 18389 11123
2074311,22124 1559 13176 18926 19282 2806 31382 27514 43961 19156 7156
2074321,31766 30391 11249 39276 47209 39837
2074391,21709 28204 45613 33787
2074401,15399 47626 44632
2074507,8571
2074509,13575 5161
2074545,24852 45371 43619 39046 24573 42443 28204 20514
2074577,25138 6532 47766 4942
2074595,24852 24964 14218 21137 4799 44632
2074615,48205 25256 6336 23362 27845 8518
2074617,13575
2074632,45186 10673 13176 29487 28993
2074694,889 13176
2074708,14999 40386 42637 4317 33626 15547 23594 43961 44683
2074721,5818 24852 48679 34861
2074783,46906 4920 10749 21938 40396
2074825,21709 27966 24852 47626 8239 15902 36865 43662 45106 26914 26131 14218 27104 27845 21137 38689 44632 21616
2074903,9292 13176 23347
2074942,13176
2074958,21137 47626
2075046,None
2075055,22124 29373 11925 45066 1940 31553 22935 33754
2075059,4605 24852 47626 9162 2716 45066 48726 21903 46979 21267 24184 26209 8277
2075135,30489 43961 36695 22959
2075166,28204 47626 27845
2075331,13176 13249 47766 17652 44560 39578 6532 4920 24841 29270 7854 16797 21137 24235 22525 19354
2075359,27966 39275 19548 11315 21137 26604
2075408,20995 13176 13042 42282
2075437,47788
2075466,None
2075640,11520 24852 47029 2716 48726 47766 21903
2075741,781 5876 22825 27695 7781 27104 32465 18465 45633 22935 21137 38689 9839 28476 17600 34969 10895 44268 47209 48857 43122 21903 44359 23765
2075774,12341 29223 6184
2075892,3835 47766 8859 25931
2075968,9825 13176 19006 18670 47838 20233 35221 35958 33919 22935 5450 28132 3469 30233 47672 44632 23645
2075992,34243 13176 45063 5474 20148 21903 43961 30117 16072 17872 8021 22935 2825 21137 47209 41950 26604
2076047,13176 37646 28204 39928 47209 4297
2076078,47209
2076119,9387 24852 49265
2076145,49235 22035 40795 27086 22959 329 29265
2076186,14334 46562 7987 35561 22028 37710 12341 49463
2076211,12206 2067 27966 13176 45063 9092 41364 45161 26369 23219 47766 46667 14739 5479 3397 6999 22935 21137 41917
2076352,13716 45064 20659 33122 19539
2076410,11259 47141 47014 18415 12149 9106 24321
2076426,11520 24852 18362 4472 30391 2855
2076445,11488 3511 16411 1788 41373 47931 39107 40338 36449 40117 48552 19981 13643 34883 32747 30737
2076463,3231 16662 42258
2076501,None
2076526,24852 47626
2076534,25804
2076585,10621 48775 37646 37687 37355 33000 47766 26604
2076662,30591 19660 43352 32303 38928 21288 6184 22362 37710 41400 47504 26348 46061 16797 13575 36472
2076675,24852 36214 16920 47962 46522 8204 196 928 36624 11777 9076 4210 44799 32553 24425
2076709,31338 5479 21903 4000 29118
2076788,8615 28535 17794 42265 27454 30233 24852 41844 18288 25513 8230 21137 43086 49640 18908 34262 39121 19173 6348 6238 28204 47209 10070 13646 44008 273 45106 30391 10246 9934
2076789,None
2076860,39408 8571 13176 43352 21903 38768 4620 30731 10246 28413 27845 21137 25653
2076864,24852 3765 28535 43000 20632 22825 16570 30489 11123 22260 41950
2076932,49520 3389 17191 26620 27985 10957
2076956,8424 3951 24852 22035 47766 9405 16083 27845 18176 8574 21616
2077016,47229 37687 18370 40229 12797 42579 24535 38689 42768
2077101,21903 49683
2077241,45051 38928 13914
2077255,8048 12341 13176 44683 6184
2077305,5077 663
2077346,41400 30591 5258 13042 14715
2077348,13176 9955 18670 22220 28820 30391 37158 1439 24333 13310 14211 5114 22935 24082 2228 21137 5250 8277 35306 28985
2077361,18023 4724 21292 21386 16797 11759
2077423,48199 7131
2077449,4605 6000
2077529,11520 13176 21376 23734 14159 25093 47626 13113 11140 29594 1940 6187 33787 25146 21137 19057 10132 13605 17191 44142 23650 47788 49235 33682 12845 33000 35951 47766 41658 17948 43967 25346
2077688,31395 12879 11826
2077692,21158 24852
2077708,43352 39275
2077863,39275 27845
2077930,41580 12899 32403
2078073,34358 4367 32189 30265 15197 1685
2078085,21938 15011 42736 22825 45007 42356 9810
2078103,31717 18362 15290 47626 37646 39275 8174 47766 21903 43961 20574 24964 44359 15200 33352 14814 42557
2078170,47626 25931 19906 45453 47766 46979 10017 45570 4920 44683
2078209,21709 44632
2078219,34993 5428 14947 27845
2078239,24852 12341 34969 24838 21903 42479 26209 33195 43961 49683 21616
2078277,37919
2078327,6155 21376 40571 8367 27033 41351
2078341,13885
2078355,None
2078401,41242 1823 30831 6892 37486
2078403,43352 47209 21903 37067
2078440,37132 34050 33791 7371 26620 22965 39069 44156 29695 14773 27985 13425
2078464,27966 27307 17616
2078470,6901 13424 5258 31848 6184 44943 32455 27839 9067
2078516,24838 21903 17038
2078536,45453 19389 24852 41320 3919
2078599,40063 36107 27966 13176 49520 11182 40859 21607 40001 35951 21267 35563 22935 35503 23099 14084
2078709,33894 31960 13176 20760 18439 1503 48004 26209 31596 38072 21709 1598 46572 2408 27966 34358 37940 27395 6286 13838 33198 14999 13380 3661 37357 43227 24184 21333
2078774,44042 40706 35824 11827 49683 11121 49544 40338 46979 20637 19578 7644 47877 37509 1200 14372 16797 4605 39408 10335 20919 35507 38271 11859 1242 15945 33065 40310 19691
2078882,28977 28449 6438 21333 20682
2078885,16349 13176 39275 47626 29447 22963 23375 3919 5597 7781 21137 30233 19057 44632 45123
2078895,24852
2078956,10369 11100 42741 39275 21903 43768 12889 5646 16083 33135 43086 35968 35547
2078999,24852 23785 12805 36651
2079031,40396 25513 48628 19019 5785 49175 24799
2079107,47144 18629 19338 46807 12391 42352 33543 14633 21333 2240 45123
2079110,49235 27044 18362 13176 8671 22035 17454 20345 20186 22298 44089 20906 27325 5646 21137 47209 27509 21910 10831
2079116,4920 17795 5406 6046
2079177,20643 33509
2079195,24852 5496 35951 2962 27086 44292 42244 7521 44632 26604
2079250,32843 13176 8105 34969 22963 21903 36956 45007 13517 38264 13740 5077 36011 2154 22935 21019 21137 47209 8518 38689
2079311,27966 34429 13646 45066 38383 47766 5161 3211 23282 25949 12858 43255 20280 46906 47546 14376 43858
2079317,27966 13176 5876 24838 1194 21137
2079329,24852 11512 37496 10082 40706 21267 46906 21137 12440 17949 10749
2079359,27966 47626 21872 21938 39877 17794 3952 41787 28204 44910 35939 26209 25146 21137 47209 8518 42701 41950 21616
2079385,47209 5025
2079399,41844 39275 17518 33129 365 26348 47516 28204 35503 34300 38467 24253 17316 18523
2079553,11365 33279 44987 27845
2079578,33000
2079691,28199 13166 29447
2079746,7179 4562 30962 44781 9444 40396 47888 14462 33352 23594 30489 34949 25890 4799
2079766,16703 19348 12212 24658 3562 32141
2079842,24852 40723 21077 39589 47912 27705 26209 18465 21137 47209 6631 5785
2080032,48946 13176 38456 44397 13166 26790 36695 16759 30561 28465 22935 49481 21137 8277 27966 42828 29311 34243 27292 14467 43154 5240 27325
2080060,13176 30406 23288 35951 10326 21903 16283 30450 21292
2080149,24852 48220
2080183,24852 47626 47591 7503 26346 42244 34295 4987 47209 23712 35221 12572
2080245,18023 5258 9358 46061
2080277,47626 34969 5782 33232 47766 28993 13936
2080314,16797 24852 45123 5876 18465
2080322,27521 13176
2080352,None
2080473,17948 21903 33810
2080476,17341 46088 24852 23909 19511 45954 13866 4210
2080530,4724 21573 8048 35184 21195 128
2080645,3044 34234 41273 13176 16961 47329 33129 1940 16464 5825 27196 45013 21019 42372 20166 19057 41290
2080662,45368 49621 40706 26209 31215 46969 1879 8193 49683 41319 24852 22035 39877 8758 45200 35163 16759 11140 46979 49610 34358 45066 38374 43789 21083 33198 4605 21903 44359 17758 44116
2080667,37710 19660
2080670,13176 40723 6948 47766 22935 21137 17122 12193 8277
2080718,24852 13870 4317 40706 9604 45104 44570 25837 9006 42495
2080836,8174 20842 17794 36865 27705 8309 28465 47788 24799
2080864,48004 43961 13176
2080877,27325 22872
2080985,36606 8153
2081014,47759
2081058,20463 24852 15902 36186
2081149,13176 45368 14112 24759 27325 3957 39475 47026 33198 49086
2081197,46088 6878 2120 38444 2962 6442 14947 41131 13303 19677 44632 28155
2081290,47626
2081370,24852 19894 38662 24838 21903 16083 49683
2081376,34208 28593
2081399,13176 33623 17872 32030 22959 9209
2081411,12011 41427 41273 47792
2081425,45190 9960
2081471,40001 17038 7388 29071
2081602,46906 45066 24852 29487 15872
2081667,24852 23579 41591 9076 20082 16797 24235
2081705,7325 31513 39475 8277
2081758,38750 14233 43182 46616 8279
2081765,None
2081805,47766 49683
2081856,27548 28769 45364 20339 11543 37718 46807 45580 42265 19048 27845 2825 4920 38141 49191 17630 42110
2081868,None
2081911,24561 27344 13176 7559 43352 46906 27845 11140 40396 28420 9337 48186 46886 18465 21137 26604
2081971,45009 44156 20754
2082016,32478 13575 7826 889 38928 6184 21137
2082052,24852 16097 17794 14437 24964 24184 21616
2082065,39275 35951 27521 45007 47766 14947 17872 25890 49683
2082090,31717 46979 43789 35939 47209 8518 10749
2082092,11520 329 47626 13176 33000 31683 39475 27845 2078
2082223,1069 1481
2082347,18023 13042
2082603,13176 26940 34668 29447 39747 38383 7054 3952 42265 48628 27104 19057 41950
2082619,21903 7049 45007
2082724,5681 24852 19734 34234 30764 2170 6155 2092 46435 20738 22754 26497 24053 43026 11331 22166
2082727,27845 13176 37766 18465
2082736,13176 41943 24082 39739 2086 47209
2082743,41363 27966 13176 48679 29238 35951 21903 27939 42265 9550 27105 44306 47209 8518 8277
2082786,24852 34969 47766 21903 15649 21137 25890
2082826,25138 26300 210 24518
2082866,19127 24852 30584 47766 46654 4920 21153 49683
2082938,7847 3836 35371 19953
2083028,16797 20378 40332
2083079,5785 32779 6774 28369 4957
2083121,30233 28204 22559
2083150,2120 31113 36425
2083198,8174 48679 4562 47766 21903 45007 40516 42265 38456 10246 33352 46654 38293
2083218,47626 27966 3382 47766 43255 41966 17572 13080 17105 39928 41621 5360
2083229,22699 36399 34449 7969 14875 26039 35723
2083268,24852 47626 34358 39877 32734 12872 13629 32429
2083399,15984 38312
2083437,30489 21137 21903 31371 217
2083449,41400 45683 38928 3298 22802
2083457,36011
2083472,31717 27344 22947 30949 13176 37646 1463 21903 30391 16759 21043 40604 24010 22935 31215 21137 47209 30233 35221
2083474,781 48679 13176 19660 17454 30382 21903 45106 32139 45504 5077 27156 22935 26131 47209 44987
2083516,46295 39873 32591
2083591,35688 28928 28373 25072 2452 18838 42265 22888 27845 20899 47209 2763
2083592,49235 13882 13176
2083638,34358 24951
2083672,13176 8053 9020 21137 17949 8277 42110
2083719,34565 24852 23579 42557 25069 21019 43961 44632
2083737,31720 13176
2083810,10892 43886 1069 37826 37766 20114 46025 3856 47877 29487 10706 9547 7380 2481 32030 8536 9069 6166 33700
2083844,21841
2083885,44267 25483 44548 12403 14252 10333 21115
2083950,24852 23909 11463 12565 23322 12914 29487 23734 14875 12351 7567 47788 28733 38200
2083972,None
2083975,47626 31225 47866 27845
2084014,48679 35004 7175 28934 40706 14778 5077 26209 24561 4920 5450 18465 1215 26128 28849 5475 28421 24852 47626 5134 45374 21137 25890 38689 2014 41363 8277 27966 45578 22367 7559 31433 4605 49235 17461 27663 39275 47144 40723 20842 21903 1511 24184 25197
2084069,20380 27966 13176 39275 47167 37055 23025 29387 27845 106 46654 39928 16797 21137 33198 12955
2084082,43420 2717 49191 1831
2084178,15604 47766 21903 29487 10305 21462 14364 28842 5578 2086 42585
2084319,8424 24852 19348 46361 24184 38028 47366
2084366,40706 20015 15081 22935 27845
2084393,13176 45007
2084434,None
2084440,24852 37250
2084518,9430 25043 21462 41588 117 35221 39099 41375 24852 41844 23457 37935 5692 41787 28465 28431 19057 5640 48726 1824 39427 6300 39275 34974 47029 44781 21903 19446 44765 36549 11937 22089
2084623,24561 38739 40013 13176 37646 42828 43772 33055 43122 4210 21903 45468 4920 46650 39928 9681 43961 1215
2084674,24852 37646 14778 46802 21137 35535
2084779,23909 40232 5125 48568 34703 24142 44799
2084815,21137 48845
2084860,24852 42309 19895 45366 47766 13409 40852 39337 48186 35767 36316 17122 8518 37642 7412
2084923,46842 24852 6878 13870 31299 43352 45066 38768 588 35321 5077 43409 8920 23313 37441 30597 47209 21333 25476 5296
2084938,5785 18362 5876
2084940,49235 39475 1695
2084946,24852 26940 5876 28204 27750 16797 21137 47209 30233 41950
2085032,16387 30135 46638 35951 7388 47011 6347 34270 45570 43654 25138
2085197,14447 12099 13176
2085260,17638 8174 13176 45007 24964 37602 8518 10749 9839
2085272,None
2085296,14467 38768 6184 11033 4938 27845
2085326,45190
2085507,13176 39275 5258 26759 26914 28790 3298 12341 42392 33147
2085544,12606 46149
2085608,30007 37067
2085622,21903 13176
2085650,49095 8087 20693 9138 45535 46654 48487
2085790,32455
2085818,24838 47766 47626 21903
2085874,17795 15290 13870 13176 35628 36549 30391 44765 5240 27737 48395 5692 47616 21137 20609 38689 8277
2085937,47993 14385 29558 34886
2086026,24852 18918 5450
2086127,12606 24852 47626 14927 1181 40332 39475 25588
2086198,24852 27966 37646 187 2383 48786 36396 11069 47209 10749 13646
2086217,8424 651 27554 13176 19348 35321 37220 19240 6873 20904 14172 20574 5692 46979 22935 13629 27966 45007 45645 19678 26346 24964 16797 28289 20280 17461 21903 25852 32857 24184 43967
2086268,49610
2086368,24852 38241 20561 33000 17426 33791 33548 11075 7772 10995 3274 7533 46817 42193 16797 42372 41290
2086386,12341 21903 30391 44632
2086496,46802 38837 9390 2228
2086504,None
2086542,29223 13176 14715 13259 6184 8803 16797 19691
2086656,16848 47766 12686 6187 34622 16797
2086818,18023 196 12916
2086859,20583 24852 26384 13176 46969 29334 20345 35951 27521 41220 28204 3634 10749 21137 22849 2078 13166
2086889,24852 34063 32553 33351
2086920,40939
2086962,10831 47209 13176 329 37646
2087049,20860 3034 35956 20789 36799 29848 26209 37431 46776 1536 22454 44847 277 31564 20530 15156 24012 47243 15233 3389 13490 6374 28472 38892 37068 39032 32538 16433 23341 45239 39201 21357 31644 37564
2087070,20474 45840
2087250,24852 7825 15109 34180 11149 5068 4610 23413 45739
2087298,49235 16185 24852 47626 44042 35108 36393 47141 29487 8662 17505 5038 44142 44359 38448 9810 31506 38753
